statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
30,MT,Montana,4,76984,142969,4831182,4741665,5725,7838,248107,341964,16057,30053,883316,981426,14310,35202,866652,881821,10548,21687,670037,651900,12015,19809,838602,744104,18329,28380,1324466,1140447,71888,134481,4536936,4429345,4813,6618,209981,287391,14238,27035,785184,870365,13401,33203,811857,825652,10064,20836,638233,621784,11564,19133,804720,716042,17808,27656,1286959,1108108,2790,4727,161815,171029,522,750,20667,31120,969,1633,50152,59493,460,1038,28580,28224,244,451,15952,15022,236,347,18475,14646,359,508,27987,22521,3178,5330,184192,195097,585,770,24953,35072,1168,1931,62619,71207,526,1229,32249,32719,289,509,19129,18024,278,433,20259,17376,332,458,24981,20697,1918,3158,110053,117222,327,450,13172,19500,651,1087,35511,39854,383,770,22545,23449,195,342,12675,12090,173,243,13622,10686,189,266,12525,11641
30,MT,Montana,5,51978,115346,4538778,4512213,1604,2646,93429,135965,8913,21016,674118,769835,10040,29992,836637,872224,8126,20142,706692,707203,9135,17322,857934,794775,14160,24228,1369965,1232208,48938,109399,4287711,4249622,1332,2247,77823,112949,7887,19013,596306,681313,9425,28404,785440,819055,7748,19348,672243,674293,8791,16757,826997,764869,13755,23630,1328898,1197141,1662,3334,133267,143388,161,236,8435,13774,502,991,36145,42932,358,952,30336,31166,197,418,17592,17047,178,313,16433,15296,266,424,24324,23171,1978,3841,166244,171414,169,245,9554,14322,682,1312,52337,59009,389,1012,33459,33731,234,496,21377,20458,228,373,21202,19950,276,403,28313,23941,1062,2106,84823,91176,103,154,6051,8694,344,691,25474,29513,226,576,17737,19437,144,298,13071,12451,116,192,9734,9954,129,195,12752,11125
30,MT,Montana,6,84529,216451,11547435,11478346,852,1506,78494,107427,10205,27019,1190207,1337100,18415,63775,2368299,2515753,16771,49231,2253038,2327164,16480,34855,2416448,2256163,21806,40065,3240948,2934735,80248,206643,10966478,10890390,713,1268,67388,88283,9176,24694,1078277,1200141,17377,60698,2230725,2373218,16079,47507,2153242,2231372,15819,33634,2317817,2162675,21084,38842,3119027,2834699,2184,4981,281648,295489,80,123,6569,10721,553,1227,58582,72358,533,1573,67483,71805,312,817,41649,42963,306,576,44636,42560,400,665,62726,55080,2914,6616,402068,404126,87,142,7245,12316,664,1455,75442,89371,734,2166,98331,101505,453,1139,67139,63289,469,859,71356,66612,507,855,82554,71031,1367,3192,178887,183829,52,96,3860,6828,365,870,36486,47587,304,911,39242,41029,239,585,32656,32501,192,362,27274,26876,215,368,39366,29005
30,MT,Montana,7,31883,84849,15675154,16278093,75,114,21781,30669,1774,4674,460332,597488,6406,23506,2421339,2719659,7489,24168,3513798,3654007,7383,16275,4664540,4311689,8756,16112,4593361,4964578,30037,80376,14880514,15440342,75,114,21781,30669,1568,4201,411174,530439,6017,22283,2281624,2569900,7088,23043,3348884,3480729,6922,15301,4441581,4086530,8367,15434,4375467,4742073,839,2114,297823,330519,0,0,0,0,91,213,19901,26664,219,709,74286,82222,175,509,62946,65749,167,355,66097,77845,187,328,74591,78038,1447,3517,669963,648595,0,0,0,0,158,361,39567,52075,315,986,117641,121354,311,881,137536,135883,371,782,189151,183198,292,507,186065,156082,399,956,124676,189155,0,0,0,0,48,112,9590,14972,74,237,22073,28403,90,244,27376,37394,90,192,33807,41961,97,171,31828,66422
31,NE,Nebraska,0,810040,1675648,74917508,76710597,102806,127361,3175155,3362650,146602,305988,8219847,9542524,146574,438637,13745136,15364296,117292,304006,14195807,15307578,120945,221797,15624592,15091913,175821,277859,19956967,18041633,759399,1589234,72034270,73644885,87207,108151,2689901,2855293,131976,279134,7493928,8697446,138959,419669,13201885,14789399,112716,294617,13802305,14860385,117518,216438,15297279,14781394,171023,271225,19548971,17660965,23607,40357,1524559,1587429,6627,7972,218607,220919,7128,12402,362647,425894,3753,9448,295253,322126,2080,4422,219111,226077,1776,2961,216127,197987,2243,3152,212811,194422,22153,38542,1303906,1342620,6261,7731,210241,194222,6576,12094,326187,377201,3501,8926,258300,277981,2132,4359,177571,180773,1645,2573,147805,143869,2038,2859,183799,168574,28488,47872,1579332,1723091,9338,11479,275013,313135,8050,14760,399731,467877,4114,10042,284951,296915,2444,5030,215930,266419,1782,2786,179508,166649,2760,3775,224197,212093
31,NE,Nebraska,1,47231,68073,1062731,256657,11102,13375,441677,66498,6689,11451,94104,37917,4571,9067,70856,25838,3281,5409,52509,17706,4337,5822,82782,21939,17251,22949,320800,86756,43108,62232,962201,233025,9417,11303,394200,56240,5836,10009,79287,32945,4116,8230,62547,23202,3023,4995,47812,16254,4115,5544,76705,20719,16601,22151,301647,83662,2030,2767,50177,11400,815,953,25529,4919,491,788,5566,2639,214,379,4679,1196,113,171,2971,656,99,120,3265,552,298,356,8165,1435,1911,2697,51466,10986,785,932,25464,4761,416,701,7732,2400,196,380,4468,1162,130,213,2270,750,109,138,3350,619,275,333,8180,1291,2212,3144,49063,12645,900,1140,22012,5496,437,741,7084,2571,259,457,3839,1473,128,201,2426,701,113,140,2726,600,375,465,10972,1802
31,NE,Nebraska,2,106666,169478,2518869,1882148,32108,38495,720155,569867,18797,36360,382867,337433,12707,30791,273269,227169,7858,15217,183805,140955,8749,12506,231581,155246,26447,36109,727190,451476,96326,154198,2243413,1698580,27070,32481,577993,479883,16527,32275,332598,296828,11605,28308,246184,207784,7276,14222,168595,130570,8283,11912,217058,147151,25565,35000,700984,436362,4565,6759,123117,80425,2043,2408,54489,36407,1132,1956,26356,20082,513,1183,14582,8948,263,441,6716,4514,205,270,7005,3569,409,501,13966,6902,4806,7280,137490,85219,2135,2541,70556,38123,1161,2065,26321,20679,579,1330,14046,10143,325,561,8384,5819,250,317,7047,4372,356,466,11133,6080,5534,8000,137965,98348,2903,3473,71605,51861,1109,2020,23947,19925,523,1153,13038,9241,257,434,6825,4564,216,277,7476,3723,526,643,15072,9033
31,NE,Nebraska,3,203962,339993,7375523,7633003,42882,51103,1177909,1527778,48589,84141,1648779,1839904,33240,78010,1221074,1271111,23286,44820,905162,894742,24131,34922,982410,923884,31834,46997,1440187,1175581,187537,315680,6812353,7029931,36484,43568,997622,1300322,43588,76110,1478871,1651927,31215,73697,1144000,1195048,22071,42742,855373,849196,23275,33757,942022,891919,30904,45806,1394464,1141516,6899,10267,249547,251694,2582,3034,83186,91437,2213,3410,77827,81923,879,1972,33547,32832,461,802,20357,17123,344,486,14564,12767,420,563,20064,15610,6771,10383,237187,245790,2433,2944,71191,85213,2151,3599,72269,79480,861,1859,33221,31996,534,909,21435,19727,404,570,19022,15051,388,502,20046,14322,9654,13930,325981,357281,3965,4591,109094,142243,2850,4432,97638,108495,1164,2454,43852,44066,681,1169,28354,25819,452,595,21365,16914,542,689,25676,19742
31,NE,Nebraska,4,142187,271690,8329084,8729607,11895,15966,506821,709876,31576,60613,1689816,1922241,27752,71319,1612134,1705446,20951,44831,1252843,1290260,22117,36307,1392599,1366418,27896,42654,1874869,1735364,133691,257270,7873500,8213269,10163,13604,436823,606247,28479,55355,1528117,1734591,26233,67863,1522550,1612759,20134,43336,1202718,1240339,21527,35470,1356631,1330129,27155,41642,1826658,1689201,3913,6571,210340,239348,794,1035,30549,47813,1479,2513,76243,90463,703,1559,41688,43008,323,581,19272,19977,296,459,19575,18154,318,424,23011,19930,3456,6099,186621,210607,626,890,25529,37604,1289,2243,67076,78242,651,1575,38483,39889,328,610,20290,20013,250,354,14978,15386,312,427,20264,19472,5040,8321,268962,305731,1106,1472,44468,66024,1808,3015,94622,109407,868,1881,51100,52798,489,885,29834,29907,340,483,20989,20902,429,585,27946,26690
31,NE,Nebraska,5,92268,214572,7648151,8013529,3239,5439,185889,275089,16537,41652,1229622,1433055,18561,58947,1492695,1614701,15036,39075,1261259,1308788,16774,32544,1475834,1459346,22121,36915,2002849,1922548,88031,205766,7327380,7647465,2744,4665,160094,233041,15052,38470,1125197,1304681,17743,56703,1426599,1543677,14502,37891,1216328,1262537,16393,31886,1442088,1426358,21597,36151,1957072,1877168,2133,4137,165585,184736,266,357,14153,22661,776,1435,54330,67065,417,1124,34276,36636,240,550,20473,20879,192,312,17905,16537,242,359,24446,20956,1862,3852,141393,160668,196,285,10245,16708,663,1386,46605,56970,361,1034,28856,31275,241,519,20536,20854,183,306,16096,15936,218,322,19052,18922,2375,4954,179376,205396,299,489,15549,25339,822,1796,57820,71403,457,1210,37239,39747,293,665,24393,25396,198,352,17649,17051,306,442,26724,26457
31,NE,Nebraska,6,160719,444450,20685986,21925630,1497,2854,123761,187238,21190,62060,2325567,2792166,37127,139648,4638937,5095209,32587,103690,4287815,4534581,31764,69407,4281690,4363358,36554,66791,5028213,4953076,155378,431104,20049197,21203786,1246,2401,104225,153256,19537,57865,2154373,2573607,35849,135486,4487343,4922135,31775,101550,4184630,4422426,31154,68220,4199565,4279537,35817,65582,4919058,4852823,2961,6909,356713,400857,117,174,9003,14914,877,1902,89147,115939,737,2215,88458,101506,449,1184,57636,61850,410,814,59507,55289,371,620,52958,51357,2481,6009,295114,336613,86,139,7253,11811,749,1761,77009,99396,622,1964,73916,84671,396,1029,51028,54688,303,579,41016,41672,325,537,44891,44372,2860,7337,341674,385230,165,314,12282,22170,904,2434,94185,119162,656,2198,77677,88402,416,1111,52156,57466,307,608,41108,42148,412,672,64263,55880
31,NE,Nebraska,7,57007,167392,27297161,28270019,83,129,18941,26301,3224,9711,849090,1179806,12616,50855,4436169,5424819,14293,50964,6252411,7120542,13073,30289,7177693,6801719,13718,25444,8562855,7716830,55328,162984,26766222,27618827,83,129,18941,26301,2957,9050,795482,1102863,12198,49382,4312658,5284791,13935,49881,6126847,6939061,12771,29649,7063206,6685578,13384,24893,8449085,7580231,1106,2947,369077,418966,10,11,1695,2765,160,398,33174,47780,290,1016,78020,97997,231,693,91683,101074,230,500,94304,91116,185,329,70198,78232,866,2222,254631,292735,0,0,0,0,147,339,29173,40031,231,784,65307,78842,178,518,53625,58918,146,309,46294,50831,164,272,60230,64112,813,2186,276308,358456,0,0,0,0,120,322,24433,36910,187,689,58203,61185,180,565,71938,122563,156,331,68192,65310,170,279,53540,72486
32,NV,Nevada,0,1326585,2516446,140659534,134375014,165177,207112,5125857,5182130,261593,490585,14825409,15723711,243297,616204,23590193,23506075,208022,464624,26698100,26318756,198961,348963,31653592,28199723,249535,388958,38766380,35444616,1249637,2387483,133714286,127571000,149551,187738,4570345,4700929,240036,453582,13640388,14410217,230183,587394,22380334,22272927,199463,448485,25558914,25236760,190378,335275,30129845,26745483,240026,375009,37434459,34204682,57873,100131,4827773,4439317,11895,14917,472599,353502,16244,28804,911140,943077,10128,23788,1015625,911863,6274,12507,743793,683905,5757,9119,792235,721961,7575,10996,892379,825006,66687,111622,6185425,5959784,13036,16180,469442,396790,18847,31939,1045842,1156799,11454,25008,1087463,1061304,7444,14106,1024913,976662,7529,12075,1370086,1334044,8377,12314,1187677,1034183,10261,17341,759822,844228,2590,3194,86069,84410,2710,5064,139179,156694,1660,3802,122396,171844,1115,2033,114272,105333,1054,1613,153661,120195,1132,1635,144243,205750
32,NV,Nevada,1,85599,117418,2022558,458401,17749,20776,551057,106113,14872,22045,275327,85309,9803,16481,223708,54335,7856,11603,183799,42096,9745,12657,234141,49754,25574,33856,554524,120790,78496,107963,1819008,419151,15474,18114,474505,92630,13180,19559,238379,75524,8895,15031,201668,49325,7277,10781,165060,38994,9168,11950,214998,46763,24502,32528,524394,115912,6145,8399,194689,33531,2017,2398,88187,11736,1424,2173,31454,7973,757,1283,19571,3946,479,682,13146,2597,513,649,14495,2731,955,1214,27833,4546,6182,8195,178102,34169,1947,2264,66026,11557,1497,2184,31624,8669,807,1271,20042,4447,502,711,16960,2682,504,618,16928,2609,925,1147,26519,4203,921,1260,25448,5080,328,398,10525,1925,195,302,5323,1115,101,179,1996,562,77,111,1777,419,73,89,2214,382,147,181,3610,674
32,NV,Nevada,2,212405,354370,5459093,3734188,57725,72115,1404686,1022361,46626,89495,1049105,825240,31370,73176,769412,553162,21437,41316,584767,376804,19923,29682,607546,349988,35324,48586,1043574,606631,196459,329160,5007050,3457729,52139,65235,1245625,924758,42210,81389,944659,748170,29134,68353,708460,514805,20195,39148,548568,355456,18863,28240,569062,331800,33918,46795,990675,582737,12987,21452,405426,223185,4350,5496,152467,74965,3657,6969,90211,62886,1876,4277,51676,31807,1054,1946,37045,18136,854,1204,29347,14789,1196,1560,44678,20599,13993,22245,398494,242439,4759,5926,136376,83085,3975,7245,93651,69270,2000,4311,55021,34257,1121,1953,32724,19273,930,1268,33838,15987,1208,1542,46883,20564,1953,2965,53548,34019,827,954,22684,14517,441,861,10795,7799,236,512,5930,4098,121,215,3475,2073,130,174,4646,2200,198,249,6016,3330
32,NV,Nevada,3,360384,612125,13408756,13310054,67949,83376,1956909,2373376,91101,157097,3076644,3383370,62964,143225,2372666,2362721,49021,94540,2004832,1850017,44787,68995,1914242,1691483,44562,64892,2083461,1649086,340434,581662,12626812,12583991,62345,76600,1753518,2176601,84560,146589,2845480,3142857,60059,137271,2254152,2255380,47262,91651,1926347,1785036,43199,66798,1841479,1632382,43009,62753,2005833,1591732,14843,23307,625845,536319,3900,4828,143347,134784,4759,7817,190491,174048,2222,4681,93667,82070,1375,2393,62353,50142,1194,1676,62085,44264,1393,1912,73899,51008,17059,26022,676892,618844,4613,5586,173448,161235,5681,9044,199591,208172,2501,5066,102985,91997,1522,2531,68753,56102,1376,1912,63279,50971,1366,1883,68834,50365,2891,4441,105051,107219,991,1190,29941,35538,860,1464,31573,32340,404,888,15528,15343,237,358,9731,8879,212,285,9483,8128,187,256,8793,6988
32,NV,Nevada,4,218058,400356,13186624,13404424,14771,19864,638666,881601,49682,88092,2624803,3025507,44995,104828,2594658,2767362,35753,73196,2226683,2209294,34066,56448,2335942,2107879,38791,57928,2765870,2412778,206877,381703,12500088,12717861,13357,17910,577561,796404,45902,81832,2424496,2794342,42773,100078,2460811,2630599,34504,71058,2121211,2132148,32892,54727,2249295,2034992,37449,56098,2666712,2329374,8045,13665,487643,493826,985,1343,44068,59305,2652,4523,141186,162527,1621,3506,98676,99598,861,1555,55298,53057,791,1172,59753,49077,1135,1566,88658,70259,9408,15723,586248,578262,1101,1540,47073,66337,3223,5317,170902,197093,1873,4007,112942,115456,1032,1779,92541,63849,1012,1492,75809,62908,1167,1588,86978,72617,1773,2930,100288,108300,313,414,14031,18859,557,943,29404,34071,349,743,20905,21307,217,359,12930,13296,162,229,10838,9978,175,242,12178,10786
32,NV,Nevada,5,141561,294454,12015695,12258927,4469,6846,269041,380525,25981,54108,1900116,2239530,29477,78426,2413424,2553347,25828,59135,2186122,2241983,25248,46386,2354490,2190016,30558,49553,2892499,2653524,134691,282002,11429013,11663140,3996,6165,241513,340176,23872,50334,1750838,2057178,28027,75089,2297512,2427259,24918,57435,2105132,2162725,24409,45066,2246062,2117045,29469,47913,2787954,2558754,4879,9112,394481,421941,371,493,19698,31446,1535,2820,112438,132733,989,2472,83358,85978,604,1171,58160,52351,586,965,55541,50429,794,1191,65285,69002,5808,10374,477212,503227,386,531,22153,32857,1778,3087,125802,153624,1236,2813,98674,107393,745,1394,66203,64740,701,1101,71691,60933,962,1448,92687,83678,1062,2078,109469,92559,87,150,5375,7491,331,687,23476,28726,214,524,17237,18694,165,306,14786,14518,138,219,36737,12037,127,192,11857,11091
32,NV,Nevada,6,218308,518779,29143367,29818484,2246,3788,194196,280788,28021,67598,3064216,3690699,47697,146496,6038757,6519345,46227,122172,6173716,6411168,43121,87685,6129524,5942163,50996,91040,7542955,6974319,207836,497656,27780716,28376759,2000,3405,174542,248292,25609,62927,2804880,3368462,45361,140720,5753267,6199202,44527,118490,5943629,6174983,41195,84208,5841103,5669376,49144,87906,7263294,6716442,7556,16314,998986,1033812,244,327,20028,31450,1766,3612,198800,235270,1862,5185,237011,256659,1202,2876,166336,168868,1116,2044,166061,154373,1366,2270,210747,187191,9224,18388,1205314,1273282,202,295,16143,26418,2126,3975,228132,284814,2056,5034,252090,282634,1486,3214,200808,207284,1682,3048,253598,239212,1672,2822,254541,232917,1248,2735,157336,168442,44,88,3510,6077,286,696,31204,37421,280,742,33399,37508,214,468,29279,28900,244,429,34823,33575,180,312,25119,24959
32,NV,Nevada,7,90270,218944,65423437,61390532,268,347,111299,137363,5310,12150,2835194,2474053,16991,53572,9177567,8695801,21900,62662,13338178,13187390,22071,47110,18077704,15868438,23730,43103,21883493,21027485,84844,207337,62551596,58352367,240,309,103078,122064,4703,10952,2631653,2223680,15934,50852,8704461,8196355,20780,59922,12748964,12587415,20652,44286,17167844,14913123,22535,41016,21195594,20309728,3418,7882,1720699,1696700,28,32,4801,9813,451,890,146558,167638,801,2384,431663,351803,699,1884,351451,338750,703,1409,404949,406296,736,1283,381275,422398,5013,10675,2663161,2709558,28,38,8220,15298,567,1087,196138,235155,981,2506,445707,425116,1036,2524,546921,562729,1324,2636,854941,901421,1077,1884,611232,569836,413,932,208680,328606,0,0,0,0,40,111,7402,15218,76,214,27398,74329,84,216,42292,37245,95,188,54918,53893,118,203,76667,147919
33,NH,New Hampshire,0,632779,1177790,73543440,71822569,60280,67685,2140848,2197878,109400,184331,7187063,8155188,100299,255971,11064361,11624835,93496,221702,14581795,14194370,116284,207600,18453254,18086519,153020,240501,20116117,17563777,590480,1112762,69116660,67580856,52195,58626,1857121,1886999,95968,164688,6329045,7165153,93786,242580,10402821,10924841,89517,214161,13999735,13617361,111775,200376,17259812,17172873,147239,232331,19268124,16813626,24551,37096,2194376,2189646,5853,6377,250847,226404,7400,10607,477399,541662,3231,6918,324187,342581,2122,4174,263438,275930,2474,4018,424065,386262,3471,5002,454437,416806,26610,41158,3120350,2934657,4879,5375,178510,186354,8332,12000,563394,649728,4025,8479,460015,491950,2433,4862,396817,396506,2832,4627,844965,673594,4109,5815,676646,536521,15689,23870,1306429,1307055,3206,3684,105216,124523,5100,7643,294623,340305,2488,4912,201524,208043,1546,2679,185242,180503,1677,2597,348476,240050,1672,2355,171346,213628
33,NH,New Hampshire,1,34222,45805,773060,177659,6045,6659,218423,34742,4467,6592,75461,24303,3129,5448,62133,16800,2465,3645,56168,12785,4186,5374,93207,20399,13930,18087,267666,68627,31426,42267,701984,162896,5271,5783,195406,30344,3811,5672,61501,20711,2823,4961,54817,15203,2299,3424,52292,11932,3928,5071,86716,19157,13294,17356,251249,65546,1848,2296,58298,9760,611,672,23953,3453,397,529,8469,2107,164,262,4687,840,122,166,3846,579,144,172,5175,753,410,495,12165,2025,1757,2150,47328,9191,490,537,15291,2774,411,550,9357,2201,175,267,3783,889,101,135,2173,526,145,165,4540,708,435,496,12181,2090,1039,1388,23748,5572,284,339,7725,1623,245,370,4602,1390,131,220,3532,708,65,86,1702,327,113,138,1951,533,201,235,4235,989
33,NH,New Hampshire,2,65998,93767,1731981,1157318,15416,17009,388177,273681,10393,16306,234419,186216,7000,14042,165044,124111,5063,8595,131010,89381,7208,9838,221028,126129,20918,27977,592300,357797,60436,86541,1567331,1059797,13376,14779,327957,237739,9042,14418,200402,162079,6369,12909,148426,112939,4706,8056,119830,83191,6866,9416,207914,120156,20077,26963,562800,343690,3676,4721,136232,65136,1518,1628,67364,27286,857,1225,22397,15286,328,556,9515,5837,204,328,7088,3633,247,331,11587,4274,522,653,18278,8818,3541,4525,110764,62132,1323,1433,43529,23345,839,1126,20829,15035,371,662,10027,6530,222,351,7505,3894,198,250,7856,3452,588,703,21015,9874,2021,2701,53885,35388,717,797,16691,12596,512,762,13187,9101,260,471,6590,4641,135,188,3673,2296,144,172,5257,2520,253,311,8484,4232
33,NH,New Hampshire,3,137109,198671,5498706,5187698,25924,28465,846608,942056,32505,46028,1159201,1248604,19578,37661,767928,754421,14643,24019,603129,566096,18423,24971,856169,710966,26036,37527,1265668,965553,126274,184511,5074005,4778786,22714,24939,751309,824953,28781,41130,1020876,1105095,18167,35247,705954,699983,13898,22900,569343,537562,17657,24020,811915,681837,25057,36275,1214604,929353,6318,8184,266248,234769,2236,2414,84088,80883,2047,2656,81545,77467,668,1199,29766,25330,425,666,21357,16171,414,539,22073,15606,528,710,27418,19310,6187,8065,246421,232176,1819,1980,55149,65788,2126,2769,80102,81655,746,1277,31808,28605,392,637,18038,14693,454,573,26945,17279,650,829,34376,24154,4648,6095,178279,176736,1391,1546,40149,51314,1598,2129,58221,61853,665,1137,30165,25833,353,482,15747,13839,312,378,17308,11849,329,423,16686,12045
33,NH,New Hampshire,4,109666,173552,6741961,6762860,8861,10093,395013,532628,25002,36880,1357264,1529507,18126,36640,1073239,1117565,15220,26937,956706,943390,18957,28035,1294696,1177620,23500,34967,1665040,1462147,101741,162556,6272229,6276080,7526,8576,337509,451940,21869,32738,1185691,1337452,16865,34413,994353,1039373,14514,25824,906172,899836,18333,27203,1246458,1139008,22634,33802,1602043,1408469,4215,5755,248871,259254,931,1019,38219,56365,1519,2026,82274,93261,553,1017,34201,34306,340,524,23120,21091,392,535,33717,24316,480,634,37336,29913,4657,6473,277747,287279,773,869,33415,46939,1864,2488,102329,114858,715,1251,44730,44580,364,597,24264,22483,355,477,29438,21981,586,791,43567,36435,3268,4523,191984,199499,562,648,24088,33749,1269,1654,69243,77196,546,976,34154,33611,342,516,26270,21069,269,355,18799,16630,280,374,19429,17243
